symbol,quantity,pnl,timestamp
RELIANCE,-27,1615.15,2025-07-14 22:32:44
SBIN,-67,-2886.83,2025-07-14 23:09:40
INFY,-24,-1853.34,2025-07-14 22:45:08
HDFC,-79,1198.82,2025-07-14 23:17:31
ICICIBANK,63,-3005.15,2025-07-14 22:34:17
HDFC,15,-933.84,2025-07-14 23:10:15
HDFC,28,-1812.39,2025-07-14 22:54:09
RELIANCE,-64,3700.79,2025-07-14 23:07:45
HDFC,-25,-587.26,2025-07-14 23:24:32
ONGC,-17,1038.25,2025-07-14 22:59:07
ICICIBANK,42,21.83,2025-07-14 22:36:11
NIFTY,-60,1240.86,2025-07-14 23:03:09
ICICIBANK,-60,4458.94,2025-07-14 22:42:02
INFY,-10,1433.04,2025-07-14 22:36:58
NIFTY,-12,-1008.31,2025-07-14 23:29:41
ITC,-46,4550.25,2025-07-14 23:03:23
RELIANCE,-8,876.96,2025-07-14 22:45:47
ONGC,49,-4119.41,2025-07-14 22:36:47
NIFTY,-38,3609.49,2025-07-14 23:20:17
BANKNIFTY,-66,-3772.34,2025-07-14 22:50:59
NIFTY,65,-3175.84,2025-07-14 22:53:02
ITC,74,2733.2,2025-07-14 22:44:40
ICICIBANK,84,773.85,2025-07-14 22:37:27
ONGC,-33,-1342.83,2025-07-14 23:13:02
ICICIBANK,98,4751.26,2025-07-14 23:05:38
ICICIBANK,-49,1153.21,2025-07-14 22:58:27
ICICIBANK,-74,4787.12,2025-07-14 23:01:59
BANKNIFTY,36,-696.49,2025-07-14 22:44:45
HDFC,-18,2690.34,2025-07-14 22:37:01
NIFTY,-72,-3219.16,2025-07-14 23:03:50
RELIANCE,17,-3003.57,2025-07-14 23:02:20
ICICIBANK,-44,-1556.67,2025-07-14 23:19:50
BANKNIFTY,69,2310.48,2025-07-14 22:56:13
HDFC,54,-770.02,2025-07-14 23:13:47
SBIN,62,-1951.45,2025-07-14 22:40:45
SBIN,-44,1614.86,2025-07-14 22:52:38
RELIANCE,-98,4690.81,2025-07-14 23:11:49
NIFTY,-61,154.76,2025-07-14 23:16:55
SBIN,-58,2515.5,2025-07-14 23:11:42
NIFTY,-32,-3934.82,2025-07-14 22:39:27
RELIANCE,14,601.92,2025-07-14 22:48:32
NIFTY,-33,-1478.8,2025-07-14 23:07:22
SBIN,89,4308.36,2025-07-14 22:53:07
ITC,-34,-308.37,2025-07-14 23:23:58
ICICIBANK,70,-3371.25,2025-07-14 23:12:47
ONGC,34,-3037.63,2025-07-14 22:59:00
INFY,-98,2721.57,2025-07-14 23:11:20
ONGC,-8,2107.45,2025-07-14 22:56:22
ITC,66,-4345.54,2025-07-14 23:17:46
HDFC,48,-4566.78,2025-07-14 23:19:44
NIFTY,81,-3381.62,2025-07-14 23:13:05
NIFTY,85,-3985.95,2025-07-14 22:52:50
SBIN,-75,1457.49,2025-07-14 22:59:38
ITC,-54,-2442.06,2025-07-14 23:03:56
NIFTY,4,-1241.98,2025-07-14 23:14:06
BANKNIFTY,-53,-1518.67,2025-07-14 22:56:19
ITC,-94,-1738.54,2025-07-14 22:59:52
ICICIBANK,-19,-3432.93,2025-07-14 23:21:44
ONGC,73,-1451.62,2025-07-14 22:31:44
TCS,-82,-1853.19,2025-07-14 23:27:34
SBIN,35,-590.54,2025-07-14 22:47:39
TCS,41,-3162.51,2025-07-14 22:34:41
ICICIBANK,-24,225.34,2025-07-14 23:08:36
SBIN,-23,-4528.42,2025-07-14 23:01:22
BANKNIFTY,80,-1462.98,2025-07-14 23:28:04
TCS,102,3998.68,2025-07-14 22:43:29
HDFC,47,4793.38,2025-07-14 23:02:54
BANKNIFTY,29,-4771.96,2025-07-14 22:37:50
SBIN,-62,1749.69,2025-07-14 23:13:01
BANKNIFTY,74,-3271.72,2025-07-14 22:49:44
INFY,-8,4401.83,2025-07-14 23:12:51
SBIN,-14,-2633.42,2025-07-14 23:06:30
RELIANCE,-81,1245.67,2025-07-14 23:23:28
RELIANCE,74,2902.99,2025-07-14 23:05:32
BANKNIFTY,-70,3562.38,2025-07-14 22:39:18
BANKNIFTY,86,-4189.89,2025-07-14 23:10:39
RELIANCE,-10,1884.18,2025-07-14 23:09:06
NIFTY,-40,255.08,2025-07-14 23:11:17
RELIANCE,15,-3629.72,2025-07-14 23:25:43
ONGC,-46,-914.87,2025-07-14 23:27:16
SBIN,30,4992.48,2025-07-14 23:25:15
BANKNIFTY,-28,3845.82,2025-07-14 23:22:23
NIFTY,-99,1729.7,2025-07-14 23:08:07
TCS,-75,-2817.5,2025-07-14 22:47:06
HDFC,-78,-3150.24,2025-07-14 23:28:36
SBIN,-75,4272.14,2025-07-14 23:26:06
SBIN,-58,4866.92,2025-07-14 22:33:52
ICICIBANK,-58,-157.93,2025-07-14 23:00:31
HDFC,-15,-512.17,2025-07-14 23:24:06
INFY,-4,-274.92,2025-07-14 22:58:36
RELIANCE,98,692.01,2025-07-14 22:32:12
ICICIBANK,23,-483.27,2025-07-14 23:23:01
ITC,-9,-915.6,2025-07-14 23:04:39
NIFTY,-56,1002.99,2025-07-14 22:41:09
RELIANCE,-85,-3319.58,2025-07-14 22:53:32
HDFC,-61,2502.42,2025-07-14 22:38:13
NIFTY,98,-2693.22,2025-07-14 22:58:52
RELIANCE,-65,1240.38,2025-07-14 22:57:04
BANKNIFTY,-15,3709.77,2025-07-14 22:41:49
HDFC,-10,1668.98,2025-07-14 22:42:20
ONGC,65,2096.49,2025-07-14 23:01:12
TCS,54,3595.14,2025-07-14 23:30:52
ITC,-72,323.81,2025-07-14 22:57:10
INFY,-44,4970.17,2025-07-14 22:57:09
TCS,17,3452.75,2025-07-14 23:01:20
SBIN,27,-4269.69,2025-07-14 23:19:22
SBIN,-92,-237.46,2025-07-14 23:06:54
TCS,11,-3781.87,2025-07-14 23:25:23
RELIANCE,-96,2999.6,2025-07-14 23:10:29
HDFC,61,853.52,2025-07-14 22:47:17
SBIN,59,1392.62,2025-07-14 23:18:24
ITC,-100,1039.19,2025-07-14 23:13:53
ONGC,-72,300.24,2025-07-14 23:26:17
INFY,24,4886.65,2025-07-14 22:32:57
ONGC,-75,2197.15,2025-07-14 22:36:37
INFY,0,-3530.26,2025-07-14 23:29:29
TCS,96,369.29,2025-07-14 22:55:40
NIFTY,16,-4853.39,2025-07-14 23:22:58
HDFC,21,-3160.09,2025-07-14 23:10:17
NIFTY,-87,2646.12,2025-07-14 23:12:07
ITC,92,-4693.21,2025-07-14 22:46:56
SBIN,67,710.65,2025-07-14 23:03:48
BANKNIFTY,-68,912.66,2025-07-14 22:43:13
BANKNIFTY,-25,-1417.55,2025-07-14 23:09:45
ICICIBANK,-96,2806.84,2025-07-14 23:26:48
NIFTY,32,-3248.09,2025-07-14 23:02:12
NIFTY,-7,-4350.23,2025-07-14 22:52:29
BANKNIFTY,65,-4812.58,2025-07-14 22:59:19
RELIANCE,-90,4268.54,2025-07-14 23:04:03
RELIANCE,-15,4961.65,2025-07-14 22:39:46
ICICIBANK,-42,310.25,2025-07-14 22:34:26
ITC,-53,377.7,2025-07-14 22:43:18
ONGC,-29,-3491.68,2025-07-14 22:59:04
HDFC,40,-3232.81,2025-07-14 22:55:53
SBIN,68,143.37,2025-07-14 22:43:04
RELIANCE,97,-4867.41,2025-07-14 23:20:31
TCS,28,3296.58,2025-07-14 23:15:30
SBIN,-98,409.79,2025-07-14 22:58:34
ICICIBANK,-92,847.32,2025-07-14 22:49:31
SBIN,52,-830.84,2025-07-14 23:05:49
RELIANCE,-29,-3568.87,2025-07-14 23:14:06
ICICIBANK,-53,-245.56,2025-07-14 22:53:50
ICICIBANK,-31,-3844.12,2025-07-14 23:02:06
INFY,78,-1133.25,2025-07-14 23:26:45
NIFTY,-29,137.29,2025-07-14 22:44:30
INFY,20,3876.12,2025-07-14 23:01:52
INFY,-94,-618.09,2025-07-14 23:25:21
ITC,79,-4095.6,2025-07-14 22:37:02
BANKNIFTY,48,-3642.25,2025-07-14 22:38:02
INFY,71,4679.64,2025-07-14 23:06:26
RELIANCE,72,-3025.39,2025-07-14 23:22:22
BANKNIFTY,78,4943.72,2025-07-14 23:02:50
ITC,87,3343.01,2025-07-14 23:07:36
ONGC,-16,957.52,2025-07-14 22:40:33
NIFTY,-45,-4055.9,2025-07-14 23:01:57
NIFTY,0,2845.26,2025-07-14 22:43:41
RELIANCE,-35,-1394.74,2025-07-14 23:11:36
ONGC,-99,1234.97,2025-07-14 22:42:46
INFY,46,544.67,2025-07-14 22:50:09
SBIN,-61,4604.19,2025-07-14 22:33:32
SBIN,-79,2970.78,2025-07-14 22:53:32
ONGC,60,4127.45,2025-07-14 22:42:43
SBIN,-30,2924.2,2025-07-14 23:08:51
INFY,-80,3347.74,2025-07-14 23:08:00
HDFC,-54,-792.69,2025-07-14 22:54:23
TCS,74,1938.24,2025-07-14 23:22:12
BANKNIFTY,32,-4706.0,2025-07-14 23:16:04
ONGC,-38,-4047.49,2025-07-14 23:16:27
HDFC,54,-3742.57,2025-07-14 23:21:39
SBIN,24,4117.26,2025-07-14 23:20:39
ICICIBANK,-7,-4137.47,2025-07-14 22:35:02
ITC,89,4235.66,2025-07-14 23:10:40
RELIANCE,81,1599.21,2025-07-14 22:49:58
ONGC,-64,-2708.75,2025-07-14 22:51:59
TCS,10,-532.39,2025-07-14 22:39:14
INFY,7,738.06,2025-07-14 22:50:37
INFY,56,3406.73,2025-07-14 22:40:19
BANKNIFTY,22,-2073.48,2025-07-14 22:55:34
HDFC,-91,3109.13,2025-07-14 23:07:21
ITC,-7,-3344.31,2025-07-14 22:41:49
HDFC,96,4944.18,2025-07-14 22:56:44
NIFTY,-59,178.16,2025-07-14 23:09:14
BANKNIFTY,10,3590.77,2025-07-14 23:06:10
INFY,-14,3349.34,2025-07-14 22:50:29
HDFC,-77,-2302.07,2025-07-14 22:47:58
ITC,16,-4330.17,2025-07-14 23:13:06
INFY,-78,60.25,2025-07-14 23:04:33
ICICIBANK,36,1328.78,2025-07-14 22:55:36
ICICIBANK,-53,-4767.96,2025-07-14 23:09:57
NIFTY,-33,-535.3,2025-07-14 23:21:57
INFY,61,793.18,2025-07-14 22:41:41
ITC,-97,2074.19,2025-07-14 23:10:07
TCS,-66,-4851.53,2025-07-14 23:28:43
HDFC,-77,1036.12,2025-07-14 22:44:06
ONGC,60,491.35,2025-07-14 23:03:25
NIFTY,20,-75.77,2025-07-14 23:30:14
BANKNIFTY,35,-1626.32,2025-07-14 23:26:30
NIFTY,36,839.3,2025-07-14 23:06:46
NIFTY,-47,1361.17,2025-07-14 23:11:04
INFY,86,-1734.95,2025-07-14 23:07:32
ICICIBANK,-43,4425.19,2025-07-14 22:44:06
INFY,-69,-424.63,2025-07-14 23:09:50
TCS,-11,-2079.43,2025-07-14 22:48:13
ONGC,-74,-1755.92,2025-07-14 22:50:29
ONGC,74,-2450.45,2025-07-14 22:31:39
NIFTY,10,1863.29,2025-07-14 22:37:32
HDFC,-84,284.65,2025-07-14 22:55:43
RELIANCE,29,-4172.03,2025-07-14 23:21:26
HDFC,74,1544.9,2025-07-14 22:59:44
ITC,-100,3216.5,2025-07-14 22:36:44
ICICIBANK,-69,-2320.11,2025-07-14 23:17:57
ITC,43,-4567.31,2025-07-14 22:44:16
ONGC,-99,2594.26,2025-07-14 23:14:10
INFY,-18,373.57,2025-07-14 23:27:08
HDFC,42,-2816.37,2025-07-14 23:19:32
ITC,75,-4423.64,2025-07-14 22:31:40
BANKNIFTY,71,877.98,2025-07-14 23:00:28
TCS,44,1734.34,2025-07-14 23:19:04
NIFTY,97,-188.02,2025-07-14 22:49:36
SBIN,21,3858.28,2025-07-14 23:30:20
INFY,42,-1543.51,2025-07-14 23:07:18
INFY,-69,1716.97,2025-07-14 23:30:21
RELIANCE,57,-186.18,2025-07-14 22:47:28
ITC,68,3588.42,2025-07-14 23:24:50
SBIN,-34,3403.9,2025-07-14 23:07:56
ICICIBANK,-77,1855.98,2025-07-14 22:47:06
TCS,-19,147.02,2025-07-14 22:56:04
ITC,-81,591.55,2025-07-14 23:12:33
NIFTY,80,1595.07,2025-07-14 22:46:44
BANKNIFTY,-94,521.2,2025-07-14 23:05:18
RELIANCE,15,809.71,2025-07-14 22:43:40
ITC,-80,-3542.66,2025-07-14 22:56:08
RELIANCE,-98,2798.29,2025-07-14 23:30:19
SBIN,-26,2028.96,2025-07-14 23:11:07
HDFC,-74,-3000.37,2025-07-14 22:36:44
ITC,85,-730.67,2025-07-14 22:32:38
SBIN,37,-4326.33,2025-07-14 23:26:33
ITC,55,767.93,2025-07-14 22:52:19
NIFTY,30,2674.95,2025-07-14 22:58:42
ITC,54,-4826.05,2025-07-14 22:31:30
BANKNIFTY,29,-796.06,2025-07-14 23:25:39
ITC,-12,-3470.97,2025-07-14 23:02:21
SBIN,-62,1671.47,2025-07-14 23:01:32
RELIANCE,32,1960.08,2025-07-14 22:35:17
INFY,7,1898.4,2025-07-14 22:37:41
ICICIBANK,44,2563.61,2025-07-14 22:38:41
ITC,-85,1828.4,2025-07-14 22:58:02
HDFC,-15,-716.09,2025-07-14 23:28:10
ICICIBANK,38,1427.24,2025-07-14 23:07:00
SBIN,-56,-2468.19,2025-07-14 23:09:32
ITC,-46,-907.26,2025-07-14 23:28:33
HDFC,-58,2191.52,2025-07-14 23:26:24
HDFC,13,1991.52,2025-07-14 22:41:47
INFY,54,-2599.86,2025-07-14 23:13:50
NIFTY,20,4726.52,2025-07-14 22:46:57
BANKNIFTY,-73,-1447.87,2025-07-14 22:33:09
TCS,39,-4912.37,2025-07-14 22:39:01
HDFC,4,-1984.67,2025-07-14 23:19:36
INFY,66,-4590.53,2025-07-14 22:36:05
TCS,20,-731.49,2025-07-14 22:41:04
ONGC,98,2251.5,2025-07-14 22:58:30
HDFC,82,3967.83,2025-07-14 23:08:15
ICICIBANK,51,1976.76,2025-07-14 23:01:42
ONGC,16,29.51,2025-07-14 23:28:22
TCS,-73,-2111.0,2025-07-14 23:19:40
SBIN,49,3517.95,2025-07-14 22:38:42
ITC,-3,1055.9,2025-07-14 23:01:51
ICICIBANK,34,-1342.29,2025-07-14 23:18:26
ICICIBANK,-12,-656.71,2025-07-14 22:56:47
NIFTY,73,-3086.01,2025-07-14 23:06:57
ITC,60,2843.67,2025-07-14 22:40:35
HDFC,20,-1990.52,2025-07-14 23:22:24
TCS,-6,-2981.66,2025-07-14 22:51:45
NIFTY,-64,2382.65,2025-07-14 23:22:25
INFY,-6,1279.97,2025-07-14 23:10:10
HDFC,76,-3818.37,2025-07-14 22:45:57
TCS,17,-4330.33,2025-07-14 22:45:13
RELIANCE,-47,-3532.21,2025-07-14 22:48:48
TCS,-26,4152.89,2025-07-14 22:35:36
NIFTY,6,4247.07,2025-07-14 23:22:04
INFY,-54,4669.08,2025-07-14 23:01:47
RELIANCE,9,-195.82,2025-07-14 22:45:30
ITC,-56,3099.43,2025-07-14 23:30:49
NIFTY,77,1581.75,2025-07-14 22:43:00
ICICIBANK,-29,3285.48,2025-07-14 22:57:37
NIFTY,-6,-4257.81,2025-07-14 22:46:33
BANKNIFTY,82,-4755.39,2025-07-14 23:19:53
TCS,45,-4171.08,2025-07-14 22:53:24
INFY,60,-3182.34,2025-07-14 23:30:39
NIFTY,70,-38.62,2025-07-14 22:47:37
ITC,90,1740.17,2025-07-14 22:59:12
RELIANCE,3,4483.85,2025-07-14 23:00:41
ONGC,-4,2446.02,2025-07-14 22:59:35
TCS,56,-4645.85,2025-07-14 23:06:48
SBIN,14,-3298.58,2025-07-14 22:38:16
SBIN,-30,-4470.74,2025-07-14 22:44:04
TCS,20,4048.75,2025-07-14 23:26:53
INFY,12,-4339.42,2025-07-14 23:05:39
TCS,14,-1441.74,2025-07-14 23:05:03
INFY,89,1179.22,2025-07-14 22:32:28
ITC,-9,-686.39,2025-07-14 23:23:52
RELIANCE,25,-50.0,2025-07-14 23:12:56
INFY,-24,-2147.43,2025-07-14 22:53:00
RELIANCE,74,3411.64,2025-07-14 23:13:08
RELIANCE,-77,-3964.72,2025-07-14 23:13:06
HDFC,68,1189.58,2025-07-14 23:16:58
RELIANCE,-35,-1154.55,2025-07-14 22:41:20
SBIN,-31,856.41,2025-07-14 23:27:40
ONGC,-87,-4134.74,2025-07-14 22:51:13
BANKNIFTY,88,4332.46,2025-07-14 22:58:33
ONGC,-56,1512.61,2025-07-14 23:07:13
RELIANCE,26,-1401.11,2025-07-14 22:42:52
SBIN,19,606.91,2025-07-14 23:09:25
ITC,-46,-210.17,2025-07-14 22:36:49
ITC,60,-2712.95,2025-07-14 23:25:20
ITC,-38,-1187.63,2025-07-14 23:05:24
RELIANCE,10,-3355.1,2025-07-14 22:49:39
INFY,-49,2188.17,2025-07-14 23:03:19
INFY,1,3437.41,2025-07-14 22:42:34
INFY,65,-284.29,2025-07-14 22:51:13
HDFC,-62,-2020.75,2025-07-14 22:33:41
ONGC,47,-4997.03,2025-07-14 22:50:40
TCS,-25,3492.83,2025-07-14 22:48:11
ONGC,-35,2388.0,2025-07-14 23:11:12
NIFTY,-83,-1348.5,2025-07-14 22:35:25
HDFC,74,-2177.67,2025-07-14 22:54:23
HDFC,16,-889.69,2025-07-14 23:01:06
ICICIBANK,37,3616.39,2025-07-14 23:05:27
BANKNIFTY,-88,-3442.26,2025-07-14 22:48:13
BANKNIFTY,93,4047.25,2025-07-14 22:44:01
SBIN,-38,-3287.71,2025-07-14 22:49:44
RELIANCE,-22,4811.06,2025-07-14 23:13:27
NIFTY,-68,-2223.52,2025-07-14 23:07:28
RELIANCE,14,1254.93,2025-07-14 22:58:06
BANKNIFTY,-19,4041.4,2025-07-14 23:20:38
RELIANCE,64,-822.47,2025-07-14 22:35:16
ONGC,99,4338.72,2025-07-14 23:12:38
NIFTY,77,-2579.5,2025-07-14 23:19:47
RELIANCE,-3,3337.12,2025-07-14 23:17:28
SBIN,54,-3229.55,2025-07-14 23:01:48
INFY,88,3001.13,2025-07-14 22:51:18
SBIN,74,4818.8,2025-07-14 23:17:24
ICICIBANK,50,-3478.98,2025-07-14 23:09:37
ICICIBANK,-65,-3310.54,2025-07-14 22:50:59
SBIN,-40,-3023.5,2025-07-14 23:10:54
ICICIBANK,-79,-4138.53,2025-07-14 23:15:10
BANKNIFTY,38,1245.57,2025-07-14 23:08:53
BANKNIFTY,12,-1824.95,2025-07-14 23:14:07
ICICIBANK,-49,2100.23,2025-07-14 22:58:09
TCS,-39,-2021.88,2025-07-14 23:30:55
ITC,-93,2478.58,2025-07-14 23:13:48
TCS,71,-4249.74,2025-07-14 23:00:08
ICICIBANK,-14,-3206.31,2025-07-14 23:08:26
BANKNIFTY,-93,3450.81,2025-07-14 23:30:05
ICICIBANK,-1,363.37,2025-07-14 23:22:41
TCS,-58,-3684.58,2025-07-14 22:43:51
BANKNIFTY,19,-1918.52,2025-07-14 22:52:26
BANKNIFTY,-34,1114.96,2025-07-14 22:55:04
NIFTY,-65,-4949.58,2025-07-14 23:30:14
ONGC,-41,33.26,2025-07-14 23:06:51
NIFTY,57,1554.33,2025-07-14 22:46:07
NIFTY,60,-3567.01,2025-07-14 22:36:24
TCS,53,3104.18,2025-07-14 23:10:09
ONGC,36,-675.33,2025-07-14 22:57:56
RELIANCE,45,3591.48,2025-07-14 23:22:13
ONGC,-6,-653.51,2025-07-14 23:09:50
TCS,-69,-2858.14,2025-07-14 22:36:40
HDFC,95,-1462.63,2025-07-14 22:40:30
ICICIBANK,90,-4103.68,2025-07-14 23:00:21
INFY,0,1042.0,2025-07-14 22:50:17
RELIANCE,13,-889.54,2025-07-14 22:59:34
INFY,-51,1792.39,2025-07-14 23:14:56
ICICIBANK,-17,-302.28,2025-07-14 22:46:36
ICICIBANK,-52,-1196.52,2025-07-14 22:31:25
BANKNIFTY,97,-2038.91,2025-07-14 22:37:05
RELIANCE,-54,-4750.14,2025-07-14 23:28:00
INFY,-100,970.15,2025-07-14 23:26:19
ICICIBANK,-67,-4152.37,2025-07-14 23:13:23
TCS,63,-2868.43,2025-07-14 23:24:36
BANKNIFTY,38,-3473.94,2025-07-14 23:00:05
HDFC,-15,-1555.35,2025-07-14 23:28:33
BANKNIFTY,-43,66.51,2025-07-14 23:23:05
ICICIBANK,-1,3114.78,2025-07-14 22:35:17
NIFTY,-93,2051.79,2025-07-14 23:11:30
ICICIBANK,-8,2674.23,2025-07-14 23:30:52
HDFC,-81,-3979.75,2025-07-14 22:51:23
RELIANCE,19,-1962.4,2025-07-14 23:04:01
ONGC,-17,-938.16,2025-07-14 23:23:10
ITC,-44,-1879.44,2025-07-14 23:07:30
HDFC,1,517.39,2025-07-14 22:55:44
NIFTY,-7,1509.48,2025-07-14 22:51:15
ICICIBANK,11,-4642.29,2025-07-14 23:28:24
SBIN,32,-990.76,2025-07-14 23:28:03
ICICIBANK,-88,4087.92,2025-07-14 22:51:23
INFY,99,-4336.96,2025-07-14 23:04:02
RELIANCE,69,-176.62,2025-07-14 23:08:24
ONGC,-43,-149.77,2025-07-14 22:36:31
ONGC,-41,3164.82,2025-07-14 22:48:14
NIFTY,48,1984.14,2025-07-14 22:35:52
ONGC,8,4585.91,2025-07-14 23:14:09
HDFC,-22,3596.28,2025-07-14 23:14:45
INFY,-30,-1653.66,2025-07-14 23:02:33
ICICIBANK,-63,2235.3,2025-07-14 22:34:58
BANKNIFTY,-90,-1877.28,2025-07-14 23:09:46
ITC,1,1311.24,2025-07-14 23:18:46
ICICIBANK,-24,-4598.83,2025-07-14 22:52:52
SBIN,86,4407.21,2025-07-14 23:22:45
NIFTY,-60,-4745.13,2025-07-14 23:03:10
TCS,-69,-425.83,2025-07-14 23:16:12
SBIN,-60,-2650.97,2025-07-14 23:09:56
HDFC,-61,4053.65,2025-07-14 23:25:25
BANKNIFTY,89,-4007.28,2025-07-14 22:39:44
HDFC,-77,3948.61,2025-07-14 22:39:16
NIFTY,-77,178.91,2025-07-14 22:56:48
ITC,80,-298.55,2025-07-14 22:41:21
NIFTY,-8,620.01,2025-07-14 22:55:23
ICICIBANK,-20,-3813.55,2025-07-14 23:07:08
RELIANCE,92,4200.14,2025-07-14 23:00:14
INFY,-89,-1396.73,2025-07-14 23:22:49
ITC,-91,-4680.97,2025-07-14 23:02:43
NIFTY,95,-55.33,2025-07-14 23:14:56
ONGC,85,3505.3,2025-07-14 22:31:51
ONGC,59,-2279.3,2025-07-14 23:11:31
BANKNIFTY,-9,3453.87,2025-07-14 23:10:00
RELIANCE,52,606.06,2025-07-14 22:44:29
TCS,10,-877.31,2025-07-14 22:55:00
HDFC,-30,-4720.44,2025-07-14 22:47:47
HDFC,39,-901.02,2025-07-14 23:04:24
ICICIBANK,-94,-1554.36,2025-07-14 22:53:29
ITC,63,346.02,2025-07-14 23:01:24
ITC,89,-4762.61,2025-07-14 22:47:03
ONGC,-28,-1254.6,2025-07-14 22:51:38
BANKNIFTY,72,-1006.39,2025-07-14 23:14:12
ICICIBANK,73,3807.73,2025-07-14 23:15:34
NIFTY,-6,2937.68,2025-07-14 22:46:13
BANKNIFTY,-63,-586.99,2025-07-14 23:04:46
BANKNIFTY,84,3690.0,2025-07-14 23:04:42
TCS,-59,4480.72,2025-07-14 22:59:49
SBIN,-86,-3563.41,2025-07-14 22:32:55
ICICIBANK,89,689.5,2025-07-14 23:22:26
BANKNIFTY,-93,146.01,2025-07-14 22:32:25
ICICIBANK,-24,4928.65,2025-07-14 22:44:16
TCS,-81,-3301.99,2025-07-14 23:22:28
BANKNIFTY,-29,3598.45,2025-07-14 23:00:27
ONGC,-98,-2000.71,2025-07-14 22:55:02
HDFC,55,-764.73,2025-07-14 22:56:00
ONGC,-26,2277.61,2025-07-14 23:17:09
ICICIBANK,-20,3150.74,2025-07-14 22:41:10
NIFTY,-92,1946.62,2025-07-14 23:08:56
RELIANCE,15,-397.98,2025-07-14 22:54:53
ITC,-1,-2357.76,2025-07-14 22:41:28
HDFC,42,-2752.62,2025-07-14 23:11:12
ICICIBANK,-73,-3659.45,2025-07-14 23:22:59
RELIANCE,-7,331.6,2025-07-14 23:04:04
ICICIBANK,-81,-48.93,2025-07-14 23:18:44
ICICIBANK,22,-1845.33,2025-07-14 22:36:08
INFY,24,-3179.97,2025-07-14 23:06:58
TCS,20,-197.96,2025-07-14 23:03:01
ICICIBANK,97,1390.66,2025-07-14 23:00:19
INFY,-30,-104.32,2025-07-14 22:41:19
ONGC,1,-2528.66,2025-07-14 22:32:01
RELIANCE,32,2032.36,2025-07-14 22:52:24
SBIN,-80,2081.84,2025-07-14 22:40:07
HDFC,6,1666.64,2025-07-14 23:01:59
SBIN,6,-3349.8,2025-07-14 23:23:47
TCS,-33,-1569.31,2025-07-14 22:31:52
SBIN,57,1621.3,2025-07-14 23:06:31
SBIN,25,1138.11,2025-07-14 22:34:27
ONGC,24,-1794.81,2025-07-14 22:43:24
ONGC,-29,-4104.77,2025-07-14 23:28:03
ITC,87,1043.2,2025-07-14 23:09:31
RELIANCE,-75,1376.84,2025-07-14 22:58:22
INFY,-16,-4843.21,2025-07-14 22:47:39
TCS,-17,3780.8,2025-07-14 23:09:32
ICICIBANK,-7,-3677.51,2025-07-14 23:25:57
RELIANCE,-9,4112.9,2025-07-14 22:37:52
NIFTY,-58,1770.6,2025-07-14 22:57:11
BANKNIFTY,68,-1164.09,2025-07-14 23:18:43
RELIANCE,-73,-2564.64,2025-07-14 23:12:19
TCS,-22,-723.1,2025-07-14 22:44:41
ONGC,22,-2111.06,2025-07-14 22:36:31
ONGC,-77,-1263.46,2025-07-14 22:58:19
TCS,-29,-1817.58,2025-07-14 22:46:02
NIFTY,4,1533.71,2025-07-14 23:04:08
TCS,6,-4663.34,2025-07-14 22:44:06
SBIN,-64,-4984.73,2025-07-14 22:45:09
ONGC,-27,-2378.23,2025-07-14 23:18:00
TCS,-24,-280.41,2025-07-14 22:46:39
ONGC,-89,2439.06,2025-07-14 23:28:51
HDFC,-34,4984.98,2025-07-14 23:25:59
ITC,-36,-348.16,2025-07-14 22:34:08
RELIANCE,93,31.18,2025-07-14 22:56:40
INFY,-35,2866.01,2025-07-14 22:31:16
TCS,-23,-3366.65,2025-07-14 23:09:36
BANKNIFTY,62,-2776.48,2025-07-14 23:02:07
ONGC,-13,4792.61,2025-07-14 23:04:23
ICICIBANK,0,-2760.32,2025-07-14 22:35:04
RELIANCE,-4,1695.37,2025-07-14 23:15:36
RELIANCE,7,3482.87,2025-07-14 23:11:37
HDFC,-34,-2051.69,2025-07-14 22:53:13
RELIANCE,21,-1764.0,2025-07-14 23:22:29
BANKNIFTY,84,1219.44,2025-07-14 22:44:38
ONGC,-54,2024.55,2025-07-14 23:29:46
BANKNIFTY,-32,4595.29,2025-07-14 22:38:24
INFY,-72,1872.13,2025-07-14 23:01:02
HDFC,-19,2055.5,2025-07-14 23:05:39
RELIANCE,-12,3147.23,2025-07-14 23:10:29
INFY,-63,2626.73,2025-07-14 23:12:14
ITC,-86,-3762.55,2025-07-14 23:26:21
NIFTY,-82,-4337.9,2025-07-14 23:27:53
RELIANCE,94,-4612.88,2025-07-14 22:37:28
RELIANCE,45,3700.47,2025-07-14 23:14:00
BANKNIFTY,27,-392.37,2025-07-14 23:24:51
HDFC,9,-1689.41,2025-07-14 23:05:16
TCS,-76,1108.51,2025-07-14 23:10:12
NIFTY,96,-1300.93,2025-07-14 23:08:35
RELIANCE,-22,37.69,2025-07-14 22:52:27
ONGC,65,-4596.18,2025-07-14 22:46:14
SBIN,-8,718.92,2025-07-14 22:43:16
ICICIBANK,-55,4202.0,2025-07-14 23:00:59
BANKNIFTY,96,4841.19,2025-07-14 22:57:53
ICICIBANK,-12,-1789.14,2025-07-14 23:31:05
RELIANCE,-2,3824.5,2025-07-14 23:09:22
HDFC,59,4209.82,2025-07-14 23:10:00
SBIN,43,-1445.52,2025-07-14 22:56:43
